game_url,title,pdf_url,pdf_filename
https://www.mosigra.ru/zombi-v-dome-zarazhenie/,Зомби в доме. Заражение,https://www.mosigra.ru/download/rules/zombi-v-dome-zarazhenie.pdf,zombi-v-dome-zarazhenie.pdf
https://www.mosigra.ru/thunder-osada-wunderwaffe/,War Thunder: Осада. Wunderwaffe,https://www.mosigra.ru/download/Правила/WarThunder_Wunderwaffe_rules-web.pdf,WarThunder_Wunderwaffe_rules-web.pdf
https://www.mosigra.ru/imadjinarium/,Имаджинариум,https://www.mosigra.ru/image/data/mosigra.product.other/545/481/imadzhinarium.pdf,imadzhinarium.pdf
https://www.mosigra.ru/vzryvnye-kotyata/,Взрывные котята,https://www.mosigra.ru/download/rules/exploding-kittens-rules.pdf,exploding-kittens-rules.pdf
https://www.mosigra.ru/mesto-prestupleniya/,Место преступления,https://www.mosigra.ru/image/data/mosigra.product.other/558/976/Mesto_prestupleniya_rules.pdf,Mesto_prestupleniya_rules.pdf
https://www.mosigra.ru/jackal-inexpensive/,Шакал,https://www.mosigra.ru/download/rules/shakal-rules.pdf,shakal-rules.pdf
https://www.mosigra.ru/krestonosci/,Крестоносцы,https://www.mosigra.ru/download/rules/krestonosci-rules.pdf,krestonosci-rules.pdf
https://www.mosigra.ru/volshebnik/,Волшебник Изумрудного города,https://www.mosigra.ru/download/rules/volshebnik-izumrud-goroda.pdf,volshebnik-izumrud-goroda.pdf
https://www.mosigra.ru/ticket-to-ride-evropa-rus/,Ticket to Ride: Европа,https://www.mosigra.ru/download/Правила/T2RE_rules_new.pdf,T2RE_rules_new.pdf
https://www.mosigra.ru/zombi-kotjata/,Зомби-котята,https://www.mosigra.ru/download/Правила/EKG-ZOMB_Rules_RU.pdf,EKG-ZOMB_Rules_RU.pdf
https://www.mosigra.ru/karkason/,Каркассон,https://www.mosigra.ru/image/data/mosigra.product.other/560/814/Carcassonne2019_Rules.pdf,Carcassonne2019_Rules.pdf
https://www.mosigra.ru/gorodskoj-ubijca/,Городской убийца,https://www.mosigra.ru/download/rules/gorodskoi-ubijca-rules-upd.pdf,gorodskoi-ubijca-rules-upd.pdf
https://www.mosigra.ru/uzhas-arkhjema-tajnoe-poslanie/,Ужас Аркхэма: Тайное послание,https://www.mosigra.ru/download/rules/uzhas-arkhjema-tajnoe-poslanie-rules-01.pdf,uzhas-arkhjema-tajnoe-poslanie-rules-01.pdf
https://www.mosigra.ru/everdell/,Эверделл,https://www.mosigra.ru/download/Правила/Everdell_Rulebook_ru_web.pdf,Everdell_Rulebook_ru_web.pdf
https://www.mosigra.ru/catan/,Колонизаторы,https://www.mosigra.ru/download/rules/catan-2024-rules.pdf,catan-2024-rules.pdf
https://www.mosigra.ru/evolution/,Эволюция,https://www.mosigra.ru/image/data/mosigra.product.other/425/474/Evolution.pdf,Evolution.pdf
https://www.mosigra.ru/osobnjaki-bezumija/,Особняки безумия,https://www.mosigra.ru/download/Правила/MAD20_Learn_to_Play_RU-2ed_2019.pdf,MAD20_Learn_to_Play_RU-2ed_2019.pdf
https://www.mosigra.ru/s-koridor/,Коридор,https://www.mosigra.ru/image/data/mosigra.product.other/540/940/ настольной игры Коридор (Quoridor).pdf, настольной игры Коридор (Quoridor).pdf
https://www.mosigra.ru/fallout/,Fallout (Фоллаут),https://www.mosigra.ru/image/data/mosigra.product.other/554/688/Fallout_Rules.pdf,Fallout_Rules.pdf
https://www.mosigra.ru/tri-kota-zimnie-kanikuli-komanda-miu-miu-miu/,"Три кота: Зимние каникулы. Команда ""Миу-миу-миу!""",https://www.mosigra.ru/download/rules/tri-kota-zimnie-kanikuli-komanda-miu-miu-miu-rules.pdf,tri-kota-zimnie-kanikuli-komanda-miu-miu-miu-rules.pdf
https://www.mosigra.ru/da-no/,"Да, но",https://www.mosigra.ru/download/rules/da-no-rules.pdf,da-no-rules.pdf
https://www.mosigra.ru/spoiler/,Спойлер,https://www.mosigra.ru/download/rules/spoiler-rules.pdf,spoiler-rules.pdf
https://www.mosigra.ru/catan-3d/,Колонизаторы 3D,https://www.mosigra.ru/download/rules/catan-3d-rules.pdf,catan-3d-rules.pdf
https://www.mosigra.ru/munchkin/,Манчкин,https://www.mosigra.ru/download/rules/manchkin-rules.pdf,manchkin-rules.pdf
https://www.mosigra.ru/k-pop-ot-slova-kotiki/,К-поп от слова котики,https://www.mosigra.ru/download/rules/k-pop-ot-slova-kotiki-rules.pdf,k-pop-ot-slova-kotiki-rules.pdf
https://www.mosigra.ru/geroi-ii/,Герои II,https://www.mosigra.ru/download/rules/geroi-2-new-rules.pdf,geroi-2-new-rules.pdf
https://www.mosigra.ru/shakal-alfa-centavra/,Шакал: Альфа Центавра,https://www.mosigra.ru/download/rules/jackal-alfa-centavra-rules.pdf,jackal-alfa-centavra-rules.pdf
https://www.mosigra.ru/citadels/,Цитадели,https://www.mosigra.ru/download/Правила/citadels_classic_rules.pdf,citadels_classic_rules.pdf
https://www.mosigra.ru/uzhas-arkhjema-kartochnaja-2018/,Ужас Аркхэма. Карточная игра (2018),https://www.mosigra.ru/image/data/mosigra.product.other/549/611/AHC01_Learn_to_Play.pdf,AHC01_Learn_to_Play.pdf
https://www.mosigra.ru/jackal-treasure-island/,Шакал: Остров сокровищ,https://www.mosigra.ru/download/rules/shakal-ostrov-sokrovisch.pdf,shakal-ostrov-sokrovisch.pdf
https://www.mosigra.ru/mi-mi-mishki-zapominajka/,Ми-ми-мишки: Запоминайка,https://www.mosigra.ru/download/rules/Mi-mi-mishki-zapominaika-rules.pdf,Mi-mi-mishki-zapominaika-rules.pdf
https://www.mosigra.ru/kruti-rolli/,Крути роллы!,https://www.mosigra.ru/download/rules/kruti-rolli-rules.pdf,kruti-rolli-rules.pdf
https://www.mosigra.ru/uno/,Уно,https://www.mosigra.ru/download/rules/rules-uno.pdf,rules-uno.pdf
https://www.mosigra.ru/codenames/,Кодовые имена,https://www.mosigra.ru/image/data/mosigra.product.other/544/093/Codenames_rules.pdf,Codenames_rules.pdf
https://www.mosigra.ru/korolevskaja-bitva-pitomcev/,Королевская битва питомцев,https://www.mosigra.ru/download/rules/korolevskaja-bitva-pitomcev-rules.pdf,korolevskaja-bitva-pitomcev-rules.pdf
https://www.mosigra.ru/kolt-jekspress-jubilejnoe-izdanie/,Кольт Экспресс: Юбилейное издание [Предзаказ],https://www.mosigra.ru/download/rules/colt-express-rules.pdf,colt-express-rules.pdf
https://www.mosigra.ru/podzemelja-i-pjosiki/,Подземелья и пёсики,https://www.mosigra.ru/download/rules/podzemelya-i-pesiki-obnovlenniye-rules.pdf,podzemelya-i-pesiki-obnovlenniye-rules.pdf
https://www.mosigra.ru/kak-pobedit-drakona/,Как победить дракона,https://www.mosigra.ru/download/rules/kak-pobedit-drakona-new-rules.pdf,kak-pobedit-drakona-new-rules.pdf
https://www.mosigra.ru/mafiya-vsya-semya-v-sbore-2-izd/,Мафия. Вся семья в сборе,https://www.mosigra.ru/image/data/mosigra.product.other/559/254/Mafia_Rules.pdf,Mafia_Rules.pdf
https://www.mosigra.ru/zombie-v-dome/,Зомби в доме,https://www.mosigra.ru/download/rules/zombi-v-dome.pdf,zombi-v-dome.pdf
https://www.mosigra.ru/kovarnij-lis/,Коварный Лис,https://www.mosigra.ru/download/rules/kovarny-lis-rules.pdf,kovarny-lis-rules.pdf
https://www.mosigra.ru/soobrazharij-podarochnoe-izdanie/,Соображарий: Подарочное издание,https://www.mosigra.ru/download/rules/soobrazharij-podarochnoe-izdanie-rules.pdf,soobrazharij-podarochnoe-izdanie-rules.pdf
https://www.mosigra.ru/iniciativa/,Инициатива,https://www.mosigra.ru/download/Правила/Initiative Guidebook (Intro).pdf,Initiative Guidebook (Intro).pdf
https://www.mosigra.ru/kriptidi-v-poiskah-mificheskih-sushhestv/,Криптиды: В поисках мифических существ,https://www.mosigra.ru/download/rules/kriptidi-v-poiskah-mificheskih-sushhestv-rules.pdf,kriptidi-v-poiskah-mificheskih-sushhestv-rules.pdf
https://www.mosigra.ru/gzhel/,Гжель,https://www.mosigra.ru/download/rules/gzhel-rules.pdf,gzhel-rules.pdf
https://www.mosigra.ru/cytadeli-deluks/,Цитадели Делюкс,https://www.mosigra.ru/download/rules/citadel-deluxe-rules-ver-1-1.pdf,citadel-deluxe-rules-ver-1-1.pdf
https://www.mosigra.ru/hobby-karkasson-gift/,Каркассон. Королевский подарок,https://www.mosigra.ru/image/data/mosigra.product.other/561/867/Carcassonne_Korolevsky_podarok2019_Rules.pdf,Carcassonne_Korolevsky_podarok2019_Rules.pdf
https://www.mosigra.ru/zacharovannaja/,Зачарованная,https://www.mosigra.ru/download/rules/zacharovannaya-rules.pdf,zacharovannaya-rules.pdf
https://www.mosigra.ru/vojni-chjornoj-rozi-vozrozhdenie/,Войны Чёрной Розы: Возрождение,https://www.mosigra.ru/download/rules/rules-vchr-vozrozhdenie.pdf,rules-vchr-vozrozhdenie.pdf
https://www.mosigra.ru/cyberpunk-2077-bandi-najt-siti/,Cyberpunk 2077: Банды Найт-Сити,https://www.mosigra.ru/download/rules/cyberpunk-2077-bandi-najt-siti-rules.pdf,cyberpunk-2077-bandi-najt-siti-rules.pdf
https://www.mosigra.ru/manchkin-big-boss/,Манчкин: Биг Босс [Предзаказ],https://www.mosigra.ru/download/rules/manchkin-big-boss-rules.pdf,manchkin-big-boss-rules.pdf
https://www.mosigra.ru/obitel-tmi/,Обитель тьмы,https://www.mosigra.ru/download/Правила/The_Night_Cage_Rules.pdf,The_Night_Cage_Rules.pdf
https://www.mosigra.ru/thrones/,Игра Престолов,https://www.mosigra.ru/image/data/mosigra.product.other/507/342/igra_prestolov.pdf,igra_prestolov.pdf
https://www.mosigra.ru/monstri-v-dome/,Монстры в доме,https://www.mosigra.ru/download/rules/monstri-v-dome-rules.pdf,monstri-v-dome-rules.pdf
https://www.mosigra.ru/vremia-valery/,Время Валеры,https://www.mosigra.ru/image/data/mosigra.other/548/424/valera_bloknot.pdf,valera_bloknot.pdf
https://www.mosigra.ru/bonsaj/,Бонсай,https://www.mosigra.ru/download/rules/bonsai-rules.pdf,bonsai-rules.pdf
https://www.mosigra.ru/fury-of-dracula/,Ярость Дракулы,https://www.mosigra.ru/image/data/mosigra.product.other/549/252/dracula_rules.pdf,dracula_rules.pdf
https://www.mosigra.ru/uzhas-arkhjema-3-red/,Ужас Аркхэма. Третья редакция,https://www.mosigra.ru/download/Правила/AHB01LearntoPlay_RU-web_compressed.pdf,AHB01LearntoPlay_RU-web_compressed.pdf
https://www.mosigra.ru/stadnij-instinkt/,Стадный инстинкт,https://www.mosigra.ru/download/rules/stadnyi-instinkt-rules.pdf,stadnyi-instinkt-rules.pdf
https://www.mosigra.ru/lesnie-tajni/,Лесные тайны,https://www.mosigra.ru/download/Правила/benevolent_rules.pdf,benevolent_rules.pdf
https://www.mosigra.ru/karkasson-tumani-i-prizraki/,Каркассон: Туманы и призраки,https://www.mosigra.ru/download/rules/karkasson-tumani-i-prizraki-rules.pdf,karkasson-tumani-i-prizraki-rules.pdf
https://www.mosigra.ru/chernaja-kniga/,Чёрная книга,https://www.mosigra.ru/download/rules/chernaja-kniga-rules.pdf,chernaja-kniga-rules.pdf
https://www.mosigra.ru/botanicheskij-sad/,Ботанический сад,https://www.mosigra.ru/download/rules/botanicheskij-sad-rules.pdf,botanicheskij-sad-rules.pdf
https://www.mosigra.ru/agrikola-ubilejnoe-izdanie/,Агрикола. Юбилейное издание [Предзаказ],https://www.mosigra.ru/download/rules/agricola-jubilej-izd-rules.pdf,agricola-jubilej-izd-rules.pdf
https://www.mosigra.ru/daj-skimo/,Дай-скимо,https://www.mosigra.ru/download/rules/daj-skimo-rules.pdf,daj-skimo-rules.pdf
https://www.mosigra.ru/gnomyvred-deluxe/,Гномы-вредители. Делюкс,https://www.mosigra.ru/download/Правила/Gnomvred_deluxe_rules.pdf,Gnomvred_deluxe_rules.pdf
https://www.mosigra.ru/golodnie-vedmochki/,Голодные ведьмочки,https://www.mosigra.ru/download/rules/golodnie-vedmochki-rules.pdf,golodnie-vedmochki-rules.pdf
https://www.mosigra.ru/small-world/,Маленький Мир,https://www.mosigra.ru/image/data/mosigra.product.other/562/839/Smallworld_rulebook.pdf,Smallworld_rulebook.pdf
https://www.mosigra.ru/nahodka-shpiona/,Находка для шпиона,https://www.mosigra.ru/download/rules/spyfall-nahodka-dlya-shpiona-rules.pdf,spyfall-nahodka-dlya-shpiona-rules.pdf
https://www.mosigra.ru/jeverdell-ostrie-hrebti-deljuks/,Эверделл: Острые хребты. Делюкс,https://www.mosigra.ru/download/Правила/Ostrye_Khrebty_Deluxe_Pravila.pdf,Ostrye_Khrebty_Deluxe_Pravila.pdf
https://www.mosigra.ru/rassvet/,Рассвет,https://www.mosigra.ru/download/rules/rassvet-rules.pdf,rassvet-rules.pdf
https://www.mosigra.ru/gribi-i-korni/,Грибы и корни,https://www.mosigra.ru/download/rules/gribi-i-korni-rules.pdf,gribi-i-korni-rules.pdf
https://www.mosigra.ru/moj-malenkij-jeverdell/,Мой маленький Эверделл,https://www.mosigra.ru/download/rules/rules-my-lil-everdell.pdf,rules-my-lil-everdell.pdf
https://www.mosigra.ru/mashkini-strashilki/,Машкины страшилки,https://www.mosigra.ru/download/rules/mashkiny-strashilki-rules.pdf,mashkiny-strashilki-rules.pdf
https://www.mosigra.ru/smeshannij-les-alpi/,Смешанный лес: Альпы,https://www.mosigra.ru/download/rules/smeshannij-les-alpi-rules.pdf,smeshannij-les-alpi-rules.pdf
https://www.mosigra.ru/chubriki/,Чубрики,https://www.mosigra.ru/download/rules/chubriki.pdf,chubriki.pdf
https://www.mosigra.ru/industrija/,Индустрия,https://www.mosigra.ru/download/Правила/Pravila_Industry_compressed.pdf,Pravila_Industry_compressed.pdf
https://www.mosigra.ru/bang/,Бэнг!,https://www.mosigra.ru/download/Правила/bang_rules-2016.pdf,bang_rules-2016.pdf
https://www.mosigra.ru/scythe/,Серп,https://www.mosigra.ru/download/rules/serp-rules.pdf,serp-rules.pdf
https://www.mosigra.ru/ktulhu-smert-mozhet-umeret-strah-nevedomogo/,Ктулху: Смерть может умереть. Страх неведомого,https://www.mosigra.ru/download/rules/strah-nevedomogo-rules.pdf,strah-nevedomogo-rules.pdf
https://www.mosigra.ru/vojni-chjornoj-rozi-dujel-zakon/,Войны Чёрной Розы: Дуэль. Закон,https://www.mosigra.ru/download/rules/vojny-chyornoj-rozy-duel-zakon-rules.pdf,vojny-chyornoj-rozy-duel-zakon-rules.pdf
https://www.mosigra.ru/sem-chudes-duel/,7 чудес: Дуэль,https://www.mosigra.ru/download/Правила/rules_7-wonders-duel.pdf,rules_7-wonders-duel.pdf
https://www.mosigra.ru/djuna-vojna-za-arrakis/,Дюна: Война за Арракис,https://www.mosigra.ru/download/rules/dyuna-vojna-za-arrakis-rules.pdf,dyuna-vojna-za-arrakis-rules.pdf
https://www.mosigra.ru/ticket-to-ride-amsterdam/,Ticket to Ride: Амстердам,https://www.mosigra.ru/download/rules/ticket-to-ride-amsterdam-rules.pdf,ticket-to-ride-amsterdam-rules.pdf
https://www.mosigra.ru/sobachki/,Собачки,https://www.mosigra.ru/download/rules/sobachki-rules.pdf,sobachki-rules.pdf
https://www.mosigra.ru/everdell-the-complete-collection/,Everdell: The Complete Collection,https://www.mosigra.ru/download/rules/everdell-complete-collection-the-gilded-book-rules.pdf,everdell-complete-collection-the-gilded-book-rules.pdf
https://www.mosigra.ru/karkasson-big-box/,Каркассон. Big Box,https://www.mosigra.ru/download/Правила/Karkasson_BB_rules_web.pdf,Karkasson_BB_rules_web.pdf
https://www.mosigra.ru/cherepashi-bega/,Черепашьи бега,https://www.mosigra.ru/image/data/mosigra.product.other/499/218/cherepashi_bega.pdf,cherepashi_bega.pdf
https://www.mosigra.ru/barabashki-v-zamke/,Барабашки в замке,https://www.mosigra.ru/download/rules/barabashki-v-zamke-rules.pdf,barabashki-v-zamke-rules.pdf
https://www.mosigra.ru/buratino-bolshoe-puteshestvie/,Буратино: Большое путешествие [Предзаказ],https://www.mosigra.ru/download/rules/buratino-rules.pdf,buratino-rules.pdf
https://www.mosigra.ru/svintus-etiket/,Свинтус. Правила этикета,https://www.mosigra.ru/image/data/mosigra.product.other/491/389/svintus_etiket.pdf,svintus_etiket.pdf
https://www.mosigra.ru/graviti-folz/,Гравити Фолз,https://www.mosigra.ru/image/data/mosigra.product.other/560/939/Gravity Falls-rules_web.pdf,Gravity Falls-rules_web.pdf
https://www.mosigra.ru/bolshaya-brodilka/,Большая Бродилка,https://www.mosigra.ru/image/data/mosigra.product.other/561/447/bolshaya_brodilka.pdf,bolshaya_brodilka.pdf
https://www.mosigra.ru/kuboprigi/,Кубопрыги,https://www.mosigra.ru/download/rules/kuboprigi-new-rules.pdf,kuboprigi-new-rules.pdf
https://www.mosigra.ru/bitba-za-rokugan/,Битва за Рокуган,https://www.mosigra.ru/image/data/mosigra.product.other/558/351/Bitva_za_Rokugan_Rules.pdf,Bitva_za_Rokugan_Rules.pdf
https://www.mosigra.ru/ticket-to-ride-nasledie-legendi-zapada/,Ticket to Ride. Наследие: Легенды Запада,https://www.mosigra.ru/download/Правила/TTR_Wild_WEst_Rules.pdf,TTR_Wild_WEst_Rules.pdf
https://www.mosigra.ru/prednaznachenie/,Предназначение,https://www.mosigra.ru/download/Правила/destinies_rules.pdf,destinies_rules.pdf
https://www.mosigra.ru/face/show/adventuregames-korp-monohrom/,Adventure Games. Корпорация Монохром,https://www.mosigra.ru/download/Правила/Pravila_Adventure_games_korporatsia_monochrome_compressed.pdf,Pravila_Adventure_games_korporatsia_monochrome_compressed.pdf
https://www.mosigra.ru/rummikub-v-penale/,Руммикуб в пенале,https://www.mosigra.ru/download/rules/rummikub-v-penale-rules.pdf,rummikub-v-penale-rules.pdf
https://www.mosigra.ru/zombicid-belaja-smert/,Зомбицид: Белая смерть,https://www.mosigra.ru/download/rules/zombicid-belaja-smert-rules.pdf,zombicid-belaja-smert-rules.pdf
https://www.mosigra.ru/bjeng-legendi/,Бэнг! Легенды,https://www.mosigra.ru/download/rules/bjeng-legendi-rules.pdf,bjeng-legendi-rules.pdf
https://www.mosigra.ru/shtooka/,Штука,https://www.mosigra.ru/download/rules/shtuka-rules.pdf,shtuka-rules.pdf
https://www.mosigra.ru/sin-maminoj-podrugi/,Сын маминой подруги,https://www.mosigra.ru/download/rules/syn-maminoj-podrugi-rules.pdf,syn-maminoj-podrugi-rules.pdf
https://www.mosigra.ru/holodnoe-serdce-zacharovanniy-les/,Холодное сердце 2. Зачарованный лес,https://www.mosigra.ru/image/data/mosigra.product.other/564/513/Frozen2_Zacharovanny_Les_Rules_2-0.pdf,Frozen2_Zacharovanny_Les_Rules_2-0.pdf
https://www.mosigra.ru/spajsi/,Спайси,https://www.mosigra.ru/download/rules/spicy-rules.pdf,spicy-rules.pdf
https://www.mosigra.ru/pisma-prizraka/,Письма призрака,https://www.mosigra.ru/download/Правила/Правила игры_compressed.pdf,Правила игры_compressed.pdf
https://www.mosigra.ru/mrachnaja-gavan-gloomhaven/,Gloomhaven. Мрачная Гавань,https://www.mosigra.ru/download/rules/gloomhaven-new-rules.pdf,gloomhaven-new-rules.pdf
https://www.mosigra.ru/zombi-v-dome-zarazhenie-jevakuacija/,Зомби в доме. Заражение: Эвакуация [Предзаказ],https://www.mosigra.ru/download/rules/zombi-v-dome-zarazhenie-jevakuacija-rules.pdf,zombi-v-dome-zarazhenie-jevakuacija-rules.pdf
https://www.mosigra.ru/den-vozhdei/,День вождей,https://www.mosigra.ru/download/rules/den-vozhdei001.pdf,den-vozhdei001.pdf
https://www.mosigra.ru/sudniy-den/,Судный день,https://www.mosigra.ru/download/rules/sudniy-den-rules.pdf,sudniy-den-rules.pdf
https://www.mosigra.ru/bunker-pokolenie-alfa/,Бункер: Поколение Альфа,https://www.mosigra.ru/download/rules/bunker-alfa-rules.pdf,bunker-alfa-rules.pdf
https://www.mosigra.ru/mrachnie-tanci/,Мрачные танцы,https://www.mosigra.ru/download/rules/mrachnie-tanci-rules.pdf,mrachnie-tanci-rules.pdf
https://www.mosigra.ru/tickettoride-namerica/,Ticket to Ride: Северная Америка,https://www.mosigra.ru/download/Правила/T2R-USA_2016_rules_web_2017.pdf,T2R-USA_2016_rules_web_2017.pdf
https://www.mosigra.ru/runebound-v-pautine/,Runebound. В паутине,https://www.mosigra.ru/image/data/mosigra.product.other/554/447/RB02_Caught_in_Web_rules_ru-web.pdf,RB02_Caught_in_Web_rules_ru-web.pdf
https://www.mosigra.ru/za-bortom/,За бортом,https://www.mosigra.ru/download/Правила/za_bortom_2izd_310820.pdf,za_bortom_2izd_310820.pdf
https://www.mosigra.ru/zoopark/,Зоопарк,https://www.mosigra.ru/download/rules/zoopark-rules.pdf,zoopark-rules.pdf
https://www.mosigra.ru/magellan-krokodil/,Крокодил,https://www.mosigra.ru/download/rules/crocodile.pdf,crocodile.pdf
https://www.mosigra.ru/kvest-kollekcija-nastolnie-prikljuchenija/,Квест – Коллекция. Настольные приключения,https://www.mosigra.ru/download/Правила/Правила игры Квест-коллекция. Настольные приключения.pdf,Правила игры Квест-коллекция. Настольные приключения.pdf
https://www.mosigra.ru/imaginarium-detstvo/,Имаджинариум. Детство,https://www.mosigra.ru/image/data/mosigra.product.other/521/170/ima.pdf,ima.pdf
https://www.mosigra.ru/drevniy-uzhas-mir-grez-2018/,Древний ужас: Мир Грёз (2018),https://www.mosigra.ru/image/data/mosigra.product.other/555/729/EH07_mir_grez.pdf,EH07_mir_grez.pdf
https://www.mosigra.ru/barabashka/,Барабашка,https://www.mosigra.ru/image/data/mosigra.product.other/502/051/barabashka.pdf,barabashka.pdf
https://www.mosigra.ru/karkasson-jubilejnoe-izdanie/,Каркассон. Юбилейное издание,https://www.mosigra.ru/download/Правила/Karkasson_jub_Rules.pdf,Karkasson_jub_Rules.pdf
https://www.mosigra.ru/iznanka/,Изнанка,https://www.mosigra.ru/download/rules/iznanka-rules.pdf,iznanka-rules.pdf
https://www.mosigra.ru/ktulhu-smert-mozhet-umeret/,Ктулху: Смерть может умереть,https://www.mosigra.ru/download/rules/cthulhu-death-may-die-rules.pdf,cthulhu-death-may-die-rules.pdf
https://www.mosigra.ru/smeshariki-luchshie-momenti/,Смешарики. Лучшие моменты,https://www.mosigra.ru/download/Правила/Smeshariki_Best_Moments_rules.pdf,Smeshariki_Best_Moments_rules.pdf
https://www.mosigra.ru/bolshaja-brodilka-na-puti-k-tronu-zhelanij/,Большая Бродилка. На пути к трону желаний,https://www.mosigra.ru/download/Правила/rules-bolshaya-brodilka-tron-zhelaniy.pdf,rules-bolshaya-brodilka-tron-zhelaniy.pdf
https://www.mosigra.ru/mezen/,Мезень,https://www.mosigra.ru/download/Правила/Mezen_Pravila.pdf,Mezen_Pravila.pdf
https://www.mosigra.ru/more-sol-bumaga/,"Море, соль, бумага",https://www.mosigra.ru/download/Правила/More_sol_bumaga_Rules.pdf,More_sol_bumaga_Rules.pdf
https://www.mosigra.ru/detektivnie-istorii-rokovaja-antarktika/,Детективные истории: Роковая Антарктика,https://www.mosigra.ru/download/Правила/fatale_antarktis_rules.pdf,fatale_antarktis_rules.pdf
https://www.mosigra.ru/skazochnij-patrul-mir-druzhba-magija/,"Сказочный патруль: Мир, дружба, магия!",https://www.mosigra.ru/download/rules/skazochnyi-patrul-mir-druzhba-magiya-rules.pdf,skazochnyi-patrul-mir-druzhba-magiya-rules.pdf
https://www.mosigra.ru/paleo/,Палео,https://www.mosigra.ru/download/Правила/Paleo_rulebook_RU-web.pdf,Paleo_rulebook_RU-web.pdf
https://www.mosigra.ru/korol-kuvshinok/,Король Кувшинок,https://www.mosigra.ru/download/rules/korol-kuvshinok-rules.pdf,korol-kuvshinok-rules.pdf
https://www.mosigra.ru/hobby-world-descent-skazanija-tmi/,Descent. Сказания тьмы,https://www.mosigra.ru/download/Правила/descent_legends_of_the_dark_rules.pdf,descent_legends_of_the_dark_rules.pdf
https://www.mosigra.ru/zverskij-desant/,Зверский десант,https://www.mosigra.ru/download/rules/zverskij-desant-rules.pdf,zverskij-desant-rules.pdf
https://www.mosigra.ru/svintus/,Свинтус,https://www.mosigra.ru/download/Правила/Swintus_Rules.pdf,Swintus_Rules.pdf
https://www.mosigra.ru/park-pajelja/,Парк Паэлья,https://www.mosigra.ru/download/rules/park-pajelja-rules.pdf,park-pajelja-rules.pdf
https://www.mosigra.ru/gorodskoj-ubijca-deljuks-nabor/,Городской убийца: Делюкс-набор,https://www.mosigra.ru/download/rules/gorodskoj-ubijca-deljuks-nabor-rules.pdf,gorodskoj-ubijca-deljuks-nabor-rules.pdf
https://www.mosigra.ru/smeshannij-les/,Смешанный лес,https://www.mosigra.ru/download/rules/smeshannij-les-rules.pdf,smeshannij-les-rules.pdf
https://www.mosigra.ru/sadi-sidneja/,Сады Сиднея,https://www.mosigra.ru/download/Правила/Sady_Sydneya_Pravila.pdf,Sady_Sydneya_Pravila.pdf
https://www.mosigra.ru/nepostizhimoe/,Непостижимое,https://www.mosigra.ru/download/Правила/unfathomable_rules.pdf,unfathomable_rules.pdf
https://www.mosigra.ru/red-7/,Red 7,https://www.mosigra.ru/image/data/mosigra.product.other/545/440/Red7_rules.pdf,Red7_rules.pdf
https://www.mosigra.ru/mor-utopia/,Мор. Утопия,https://www.mosigra.ru/image/data/mosigra.product.other/550/967/webrules-200x150-rus-28.07.2016.pdf,webrules-200x150-rus-28.07.2016.pdf
https://www.mosigra.ru/mishki-i-malishki/,Мишки и малышки,https://www.mosigra.ru/download/rules/mishki-i-malishki-rules.pdf,mishki-i-malishki-rules.pdf
https://www.mosigra.ru/uzhas-arkhjema-kartochnaja-igra-jolskij-bal/,Ужас Аркхэма. Карточная игра: Йольский бал,https://www.mosigra.ru/download/rules/ahc-jolskij-bal-rules.pdf,ahc-jolskij-bal-rules.pdf
https://www.mosigra.ru/neuderzhimie-edinorozhki/,Неудержимые единорожки,https://www.mosigra.ru/download/Правила/UU_New Rules_RU.pdf,UU_New Rules_RU.pdf
https://www.mosigra.ru/mjau-tjomnij-vlastelin/,"Мяу, Тёмный Властелин!",https://www.mosigra.ru/download/rules/myau-tyomnyj-vlastelin-rules.pdf,myau-tyomnyj-vlastelin-rules.pdf
https://www.mosigra.ru/paradoks/,Парадокс,https://www.mosigra.ru/download/rules/paradoks-rules.pdf,paradoks-rules.pdf
https://www.mosigra.ru/tviniti/,Твинити,https://www.mosigra.ru/download/rules/rules-twinity.pdf,rules-twinity.pdf
https://www.mosigra.ru/gribi-i-korni-deljuks-izdanie/,Грибы и корни. Делюкс-издание,https://www.mosigra.ru/download/rules/gribi-i-korni-deluxe-rules.pdf,gribi-i-korni-deluxe-rules.pdf
https://www.mosigra.ru/djuna-imperija/,Дюна Империя,https://www.mosigra.ru/download/rules/rules-duna-imperia-c.pdf,rules-duna-imperia-c.pdf
https://www.mosigra.ru/tajnie-kamni/,Тайные камни,https://www.mosigra.ru/download/rules/tainie-kamni.pdf,tainie-kamni.pdf
https://www.mosigra.ru/neon/,Неон,https://www.mosigra.ru/download/rules/rules-neon-new.pdf,rules-neon-new.pdf
https://www.mosigra.ru/evolution-gift/,Эволюция. Подарочное издание,https://www.mosigra.ru/image/data/mosigra.product.other/518/560/Evolution.pdf,Evolution.pdf
https://www.mosigra.ru/zaterjannij-ostrov/,Затерянный остров,https://www.mosigra.ru/download/Правила/La Isla Perdida_Ru_rules_129x189_s.pdf,La Isla Perdida_Ru_rules_129x189_s.pdf
https://www.mosigra.ru/zapretnij-ostrov/,Запретный остров,https://www.mosigra.ru/download/rules/zapretnij-ostrov-rules.pdf,zapretnij-ostrov-rules.pdf
